;code_aiot;x;y;code_epsg;nom_ets;num_dep;adresse_x;cd_insee;cd_postal;commune;code_naf;lib_naf;num_siret;cd_regime;lib_regime;seveso;lib_seveso;priorite_n;date_modif;derniere_i;url_fiche;rubrique;nom_etablissement;numero_siret;adresse_y;code_insee;code_departement;code_region;top25% prelevements;top25% rejets;top25% rejets atmo;top25% rejets aqueux;top25% rejets sol
141;0006112084;840676;6474509;2154;NOVACYL;38;Rue Gaston Monmousseau - Plateforme chimique de Roussillon;38468;38150;Salaise-sur-Sanne;21;Industrie pharmaceutique;53321377300047;A;Autorisation;1;Seveso seuil haut;1;2025-11-27;2024-11-14;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006112084;1630|3410|4130|1510|2921|4331|2925;NOVACYL;53321377300047;Rue Gaston Monmousseau, Plateforme chimique de Roussillon 38150 SALAISE-SUR-SANNE;38468;38 ;84;True;True;True;False;False
142;0006114519;840732;6473263;2154;HEXCEL FIBERS;38;RUE GASTON MONMOUSSEAU - Plateforme chimique de Roussillon;38468;38150;Roussillon;20;Industrie chimique;49366383500020;A;Autorisation;1;Seveso seuil haut;1;2025-09-17;2025-06-24;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006114519;2660|3410|4130|2563|2661|2921|1185|2565|2662|2910|2925|4441|4735;HEXCEL FIBERS;49366383500020; RUE GASTON MONMOUSSEAU  38150 ROUSSILLON;38344;38 ;84;True;True;False;False;False
143;0006200282;938706;6865075;2154;SUEZ RR IWS MINERALS FRANCE;54;14 route de Moivrons;54276;54114;Jeandelaincourt;38;"Collecte, traitement et élimination des déchets ; récupération";43331348300177;A;Autorisation;1;Seveso seuil haut;1;2025-10-14;2025-01-30;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006200282;2760|2790|3540||;SUEZ RR IWS MINERALS FRANCE;43331348300177;15 route de Moivrons 54114 JEANDELAINCOURT;54276;54 ;44;False;False;False;False;False
144;0006200817;884774;6865355;2154;INNOSPEC PERFORMANCE CHEMICALS;55;ZI de Han-sur-Meuse - BP 19;55229;55300;Saint-Mihiel;20;Industrie chimique;37759916200015;A;Autorisation;1;Seveso seuil haut;1;2025-10-31;2025-05-22;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006200817;1630|2910|3410|4510|4511|4610|4720|4731|2921|4331|1185|1510|2795|2925;INNOSPEC PERFORMANCE CHEMICALS FRANCE;37759916200015;Site de Saint Mihiel, BP 19 55300 HAN-SUR-MEUSE;55229;55 ;44;True;True;False;False;False
145;0006200938;868995;6895577;2154;VALTRIS ENTERPRISES FRANCE SAS;55;ZI DE BALEYCOURT - BP 95;55545;55100;Verdun;20;Industrie chimique;43767323900012;A;Autorisation;1;Seveso seuil haut;1;2025-10-14;2025-05-07;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006200938;1434|2160|2240|3410|3642|4130|4510|2160|2910|2915|2921|1436|1978|4511|4722;VALTRIS ENTERPRISES FRANCE SAS;43767323900012;ZI DE BALEYCOURT, BP 95 55100 VERDUN;55545;55 ;44;True;True;True;False;False
146;0006201061;971017;6900162;2154;ARKEMA FRANCE;57;Etablissement de Carling - BP 61005;57336;57500;Saint-Avold;20;Industrie chimique;31963279000543;A;Autorisation;1;Seveso seuil haut;1;2025-12-02;2025-05-19;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006201061;1436|3410|4510|4511|4331|;;;;;;;False;False;False;False;False
147;0006201063;970495;6900078;2154;TOTALENERGIES Petrochemicals France;57;Etablissement de Carling - BP 90290;57606;57500;Saint-Avold;20;Industrie chimique;42889111300063;A;Autorisation;1;Seveso seuil haut;1;2025-10-05;2025-04-30;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006201063;1434|2661|3110|3410|4330|4331|4421|2661|2662|2915|2921|1185|1532|2925;;;;;;;False;False;False;False;False
148;0006201065;970893;6900289;2154;ARKEMA FRANCE;57;Etablissement de Carling - BP 61005;57606;57500;Saint-Avold;20;Industrie chimique;31963279000543;A;Autorisation;1;Seveso seuil haut;1;2025-12-02;2024-06-12;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006201065;2562|3410|4110|4150|4331|4440|4510|4511|4733||1414;;;;;;;False;False;False;False;False
149;0006201126;972976;6864353;2154;EURO DIEUZE INDUSTRIE;57;Parc d'activités;57177;57260;Dieuze;38;"Collecte, traitement et élimination des déchets ; récupération";39307050300015;A;Autorisation;1;Seveso seuil haut;1;2025-09-20;2025-06-10;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006201126;2718|3510|2515|2716|;EURO DIEUZE INDUSTRIE;39307050300023;Parc d'activités 57260 DIEUZE;57177;57 ;44;False;False;False;False;False
150;0006201370;991679;6850622;2154;EQIOM;57;Cimenterie - Route de Lorquin;57314;57830;Héming;23;Fabrication d'autres produits minéraux non métalliques;37791706700086;A;Autorisation;1;Seveso seuil haut;1;2025-11-02;2025-06-26;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006201370;1450|2520|2770|2771|2790|3310|3510|3520|3532|3550|4801|2515|2517|1435|2910|4734;EQIOM;37791706700086;Cimenterie, Route de Lorquin 57830 HEMING;57314;57 ;44;True;True;True;False;False
151;0006201477;922454;6907636;2154;CEDILOR;57;Rue du Bois de Coulange - Malancourt la Montagne;57019;57360;Amnéville;38;"Collecte, traitement et élimination des déchets ; récupération";31245611400031;A;Autorisation;1;Seveso seuil haut;1;2025-11-27;2025-10-06;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006201477;2718|2782|2790|3510|3532|3550||2713|2716|2793|2910|4741;CENTRE DE DEPOLLUTION INDUS LORRAIN;31245611400031;Rue du Bois de Coulange, Malancourt la Montagne 57360 AMNEVILLE;57019;57 ;44;False;False;False;False;False
152;0006201749;971458;6900548;2154;TOTALENERGIES PETROCHEMICALS FRANCE;57;Usine de Carling - BP 90290;57336;57500;Saint-Avold;20;Industrie chimique;42889111300063;A;Autorisation;1;Seveso seuil haut;1;2025-10-18;2024-11-13;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006201749;1434|2660|3110|3410|4511|2662|4331|1434|4736;;;;;;;False;False;False;False;False
153;0006201757;969192;6900029;2154;SNF SA;57;Route de Haslach;57606;57500;Saint-Avold;20;Industrie chimique;43000664300042;A;Autorisation;1;Seveso seuil haut;1;2025-10-21;2025-08-27;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006201757;1414|1434|1436|1630|3410|4110|4130|4510|4718|4733|2921|4331|1185|2910|2915|4441|4735;S.N.F. SA;43000664300042;Route de Haslach 57500 SAINT-AVOLD;57606;57 ;44;False;False;False;False;False
154;0006201759;970749;6899603;2154;ARKEMA FRANCE;57;Etablissement de Carling - BP 61005;57606;57500;Saint-Avold;20;Industrie chimique;31963279000543;A;Autorisation;1;Seveso seuil haut;1;2025-12-02;2025-03-11;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006201759;1434|1436|1630|2562|2750|3110|3410|3710|4110|4130|4150|4331|4440|4510|4511|4733|4746|2921|1185|1185|1414|1510|4718|4722|4734;ARKEMA FRANCE;31963279000543;Etablissement de Carling, BP 61005 57500 SAINT-AVOLD;57606;57 ;44;True;False;True;False;False
155;0006201762;970506;6900076;2154;TOTALENERGIES Petrochemicals France;57;Etablissement de Carling - BP 90290;57606;57500;Saint-Avold;20;Industrie chimique;42889111300063;A;Autorisation;1;Seveso seuil haut;1;2025-08-16;2025-05-05;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006201762;1414|1434|2661|3110|3410|4150|4310|4421|4510|4718|2662|2915|2921|4331|1185|1532|2915|2925|4130;TOTALENERGIES PETROCHEMICALS FRANCE;42889111300063;Etablissement de Carling, BP 90290 57500 SAINT-AVOLD;57606;57 ;44;False;False;False;False;False
156;0006201769;971714;6900998;2154;ARKEMA FRANCE;57;Etablissement de Carling - BP 61005;57606;57500;Saint-Avold;20;Industrie chimique;31963279000543;A;Autorisation;1;Seveso seuil haut;1;2025-12-02;2025-03-18;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006201769;1434|1630|3410|4510|4511|2910|4331|1510|4440;;;;;;;False;False;False;False;False
157;0006201792;970904;6900415;2154;ARKEMA FRANCE;57;Etablissement de Carling - BP 61005;57606;57500;Saint-Avold;20;Industrie chimique;31963279000543;A;Autorisation;1;Seveso seuil haut;1;2025-12-02;2025-04-23;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006201792;3410|4110|4130|4510|2921|1436|4331;;;;;;;False;False;False;False;False
158;0006201794;970634;6900127;2154;SOC DE PRODUITS CHIMIQUES DE LORRAINE;57;SAINT AVOLD NORD - route de Synthèse BP144;57606;57500;ST AVOLD;20;Industrie chimique;69201821100023;A;Autorisation;1;Seveso seuil haut;1;2025-11-28;2025-07-02;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006201794;1434|1450|3410|3420|4110|4130||1185|1630|2910|2921|4331|4719;SOC DE PRODUITS CHIMIQUES DE LORRAINE;69201821100023;Route de Synthese, BP 144 57500 SAINT-AVOLD;57606;57 ;44;False;False;False;False;False
159;0006202301;927191;6806539;2154;SHEPHERD;88;275, Rue de Lorraine - BP 47;88257;88500;Juvaincourt;20;Industrie chimique;34891499500017;A;Autorisation;1;Seveso seuil haut;1;2025-10-31;2025-07-04;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006202301;3410|4110|4120|4330|4510|4331|1434|1436|2915|2921|4120|4422|4733|4734;SHEPHERD MIRECOURT SAS;34891499500017;275 rue de Lorraine 88500 JUVAINCOURT;88257;88 ;44;False;False;False;False;False
160;0006204828;947392;6838724;2154;RESOLEST;54;Zone Industrielle des Sables;54462;54110;Rosières-aux-Salines;38;"Collecte, traitement et élimination des déchets ; récupération";42083758500033;A;Autorisation;1;Seveso seuil haut;1;2025-10-14;2024-02-22;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006204828;2718|2790|2791|3510|3550||2716;RESOLEST;42083758500033;Zone Industrielle des Sables 54110 ROSIERES-AUX-SALINES;54462;54 ;44;False;False;False;False;False
161;0006206659;971958;6899830;2154;ARKEMA FRANCE;57;Etablissement de Carling - BP 61005;57606;57500;Saint-Avold;20;Industrie chimique;31963279000543;A;Autorisation;1;Seveso seuil haut;1;2025-12-02;2025-02-25;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006206659;1436|3410|4130|4510|4511|4331|;;;;;;;False;False;False;False;False
162;0006207102;970413;6900400;2154;TOTALENERGIES PETROCHEMICALS France;57;Etablissement de Carling - BP 90290;57606;57500;Saint-Avold;20;Industrie chimique;42889111300063;A;Autorisation;1;Seveso seuil haut;1;2025-10-22;2025-05-05;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006207102;1414|1434|2661|3110|3410|4150|4310|4330|4331|4421|4431|4510|4511|4718|4720|4721|2661|2662|2915|2921|1185|1434|1532|1630|2915|2925|4130|4736;TOTALENERGIES PETROCHEMICALS FRANCE;42889111300063;Etablissement de Carling, BP 90290 57500 SAINT-AVOLD;57606;57 ;44;True;True;False;True;False
163;0006207572;994906;6886608;2154;INEOS Polymers SARRALBE SAS;57;Rue Ernest Solvay - BP 40003;57628;57430;Sarralbe;20;Industrie chimique;39919039600040;A;Autorisation;1;Seveso seuil haut;1;2025-11-19;2025-06-19;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006207572;1414|1434|2661|2750|2760|3110|3410|4330|4431|4511|4718|4801|2662|2915|2921|1434|1510|4120|4130|4421;INEOS POLYMERS SARRALBE SAS;39919039600040;Rue Ernest Solvay, BP 40003 57430 SARRALBE;57628;57 ;44;True;True;True;False;False
164;0006209828;970523;6900104;2154;TOTALENERGIES PETROCHEMICALS FRANCE;57;;57606;57500;Saint-Avold;20;Industrie chimique;42889111300063;A;Autorisation;1;Seveso seuil haut;1;2025-08-15;2025-05-15;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006209828;1434|3110|3410|4330|4431|4720|4721|2662|2921|4331|1185|4718;;;;;;;False;False;False;False;False
165;0006300918;313579;6702033;2154;YARA FRANCE;44;Zone portuaire - BP 11;44103;44550;Montoir-de-Bretagne;20;Industrie chimique;62204242200593;A;Autorisation;1;Seveso seuil haut;1;2025-11-20;2025-10-30;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006300918;3420|3430|4110|4130|4510|4701|4702|4735|2910|2921|2716|2925|4701|4702|4734;YARA FRANCE;62204242200593;Zone portuaire, BP 11 44550 MONTOIR-DE-BRETAGNE;44103;44 ;52;True;True;True;False;False
166;0006300974;311902;6702385;2154;ELENGY;44;ZI Portuaire - BP 35;44103;44550;Montoir-de-Bretagne;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;45143878200109;A;Autorisation;1;Seveso seuil haut;1;2025-11-19;2025-06-06;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006300974;1414|3110|4718|2910|2925;ELENGY;45143878200109;Zone Portuaire B.P. 35 44550 MONTOIR-DE-BRETAGNE;44103;44 ;52;True;True;True;False;False
167;0006301051;438073;6758184;2154;APROCHIM;53;ZI LA PROMENADE;53110;53290;GREZ-EN-BOUERE;38;"Collecte, traitement et élimination des déchets ; récupération";34498486900026;A;Autorisation;1;Seveso seuil haut;1;2025-11-06;2025-09-23;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006301051;2718|2792|3510|3550||2915;APROCHIM;34498486900026;ZI La Promenade, BP 13 53290 GREZ-EN-BOUERE;53110;53 ;52;False;False;False;False;False
168;0006301144;428067;6719428;2154;ZaCh System SA;49;ZI La Croix Cadeau - CS 10079;49015;49240;Avrillé;20;Industrie chimique;41358103400027;A;Autorisation;1;Seveso seuil haut;1;2025-09-10;2025-04-30;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006301144;1434|1450|3450|4001|4110|4120|4130|4140|4716|4733|2915|2921|4331|1185|1436|1630|2910|4120|4130|4140|4150|4330|4411|4440|4510|4511|4610|4620|4630|4719|4721|4722|4725|4735;ZACH SYSTEM;41358103400027;ZI La Croix Cadeau, CS 10079 49242 AVRILLE;49015;49 ;52;False;False;False;False;False
169;0006301171;500862;6797679;2154;SARREL PNA;72;38 RUE PAUL CHEVALLIER;72189;72260;MAROLLES-LES-BRAULTS;29;Industrie automobile;83018133500019;A;Autorisation;1;Seveso seuil haut;1;2025-04-15;2024-12-19;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006301171;3260|4001|4130|4441|4510|2940|1185|1185|1978|2564|2663|2910|4440|4511;SARREL;5950050400044;38 rue du Docteur Paul Chevallier - BP 6 72260 MAROLLES-LES-BRAULTS;72189;72 ;52;False;False;False;False;False
170;0006301207;317786;6702319;2154;TOTALENERGIES RAFFINAGE FRANCE;44;LA RAFFINERIE;44052;44480;DONGES;19;Cokéfaction et raffinage;52922174900086;A;Autorisation;1;Seveso seuil haut;1;2025-12-02;2025-09-25;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006301207;1414|1434|1630|3110|3120|4110|4310|4330|4331|4511|4718|4734|4737|4801|2915|2921|1185|2719|2925|4130|4510|4719|4725;TOTALENERGIES MARKETING SERVICES;54203492119446;Raffinerie de Donges, CS 9005 44480 DONGES;44052;44 ;52;True;True;True;True;False
171;0006301388;455282;6746216;2154;ALSETEX SAE (Groupe LACROIX);72;Usine de Malpaire;72244;72300;Précigné;25;Fabrication de produits métalliques, à l?exception des machines et des équipements;77733552200036;A;Autorisation;1;Seveso seuil haut;1;2025-10-18;2024-10-29;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006301388;||;ALSETEX;77733552200036;Usine de Malpaire 72300 PRECIGNE;72244;72 ;52;False;False;False;False;False
172;0006301546;401451;6617193;2154;SOLITOP;85;Le Bois des Blettes;85205;85410;Saint-Cyr-des-Gâts;38;"Collecte, traitement et élimination des déchets ; récupération";41513415400020;A;Autorisation;1;Seveso seuil haut;1;2025-11-28;2025-10-31;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006301546;2718|2760|2790|3510|3531|3540|3550|2515|2716;SOLITOP;41513415400020;Le Bois des Blettes 85410 SAINT-CYR-DES-GATS;85205;85 ;52;False;False;False;False;False
173;0006309839;413833;6787745;2154;SECHE ECO INDUSTRIES;53;Les Hêtres;53054;53810;Changé;38;"Collecte, traitement et élimination des déchets ; récupération";33405518300035;A;Autorisation;1;Seveso seuil haut;1;2025-11-05;2025-09-26;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006309839;2718|2760|2771|2790|2795|3510|3532|3540|3550|2713|2714|2716|1435|2710|2714|2715|2716|4440;SECHE ECO INDUSTRIES;33405518300035;Les Hêtres  CS20020 53810 CHANGE;53054;53 ;52;False;True;True;False;False
174;0006400332;1018518;6291487;2154;ROBERTET;06;48 avenue Jean Maubert - (RD304);06069;06130;Grasse;20;Industrie chimique;41575066000011;A;Autorisation;1;Seveso seuil haut;1;2025-11-28;2025-10-08;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006400332;1434|2750|3410|4510|2915|2921|1185|1510|2220|2221|2910|2925;ROBERTET SA;41575066000011;48 et 108 avenue Jean Maubert 06130 GRASSE;06069;06 ;93;False;False;False;False;False
175;0006400651;903108;6245978;2154;ARKEMA FRANCE SA;13;123 Bd de la Millière - CS 90108;13055;13374;Marseille;20;Industrie chimique;31963279000196;A;Autorisation;1;Seveso seuil haut;1;2025-11-28;2025-08-12;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006400651;1434|1630|3110|3410|4130|4150|4330|4510|4511|4709|4710|4719|4735|2921|4331|4734|1185|1185|1434|1436|4310|4722|4725;ARKEMA FRANCE;31963279000196;123 Bd de la Millière, CS 90108 13374 MARSEILLE 11E ARRONDISSEMENT;13211;13;93;True;True;True;False;False
176;0006400825;940275;6334383;2154;ARKEMA France;04;Usine de St Auban - N°30 avenue du Jas;04049;04160;Château-Arnoux-Saint-Auban;20;Industrie chimique;31963279000055;A;Autorisation;1;Seveso seuil haut;1;2025-12-02;2025-09-23;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006400825;1185|1414|1434|1630|2718|2750|2770|2792|2910|3410|3420|3510|3520|3550|3710|4110|4130|4330|4511|4716|4718|2921|1185|1185|1435|2560|4710|4735;ARKEMA FRANCE;31963279000055;Usine de St Auban 04160 CHATEAU-ARNOUX-SAINT-AUBAN;04049;04 ;93;True;True;True;True;False
177;0006400839;934243;6349662;2154;SANOFI WINTHROP INDUSTRIE;04;45 chemin de la Meteline;04209;04200;Sisteron;21;Industrie pharmaceutique;77566225700432;A;Autorisation;1;Seveso seuil haut;1;2025-11-05;2025-06-23;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006400839;1434|1450|1630|2770|3450|3520|4110|4120|4130|4140|4331|4510|4511|4709|4710|4716|4735|2910|2915|2921|1185|1434|1530|1978|2795|2915|2925|4130|4140|4440|4610|4630|4719|4722|4733|4735;SANOFI WINTHROP INDUSTRIE;77566225700432;45, chemin de météline, BP 15 04200 SISTERON;04209;04 ;93;False;False;True;False;False
178;0006400927;862362;6255184;2154;WILMAR FRANCE HOLDINGS SAS;13;Route de Ponteau - CS 111 - LAVERA;13056;13693;Martigues;64;Activités des services financiers, hors assurance et caisses de retraite;80183125600020;A;Autorisation;1;Seveso seuil haut;1;2025-02-26;2024-03-22;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006400927;3410|4510|2915|2921|;WILMAR FRANCE HOLDINGS SAS;80183125600020;Route de Ponteau, CS 111 - LAVERA 13693 MARTIGUES;13056;13 ;93;False;False;False;False;False
179;0006400942;863930;6255274;2154;KEM ONE France;13;Ecopolis Lavéra Sud - BP n°3;13056;13117;Martigues;20;Industrie chimique;53869504000104;A;Autorisation;1;Seveso seuil haut;1;2025-11-19;2025-06-24;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006400942;1414|1434|1630|3110|3410|3420|4110|4130|4510|4710|4716|4718|2921|1185|1185|4722;KEM ONE;53869504000104;BP 3 Zone Ecopolis Lavéra Sud - Lavera 13117 MARTIGUES;13056;13 ;93;True;True;True;True;False
180;0006400990;848647;6261677;2154;KEM ONE;13;CAR DU CABAN - USINE DE FOS;13039;13270;FOS-SUR-MER;20;Industrie chimique;53869504000054;A;Autorisation;1;Seveso seuil haut;1;2025-11-18;2025-09-04;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006400990;1414|1630|2770|3410|4710|4718|4734|2910|2921|4510;KEM ONE;53869504000054;Carrefour du Caban, BP N° 60 111 13270 FOS-SUR-MER;13039;13 ;93;True;True;True;True;False
181;0006400997;849358;6260057;2154;LYONDELL CHIMIE SAS;13;Route du Quai Mineralier - BP 201;13039;13270;Fos-sur-Mer;20;Industrie chimique;33383456200022;A;Autorisation;1;Seveso seuil haut;1;2025-11-16;2025-09-16;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006400997;1414|1434|2660|2910|3410|4420|4421|4422|4718|4720|4734|2662|2921|;LYONDELL CHIMIE FRANCE;33383456200022;BP 80201- ZIP de Fos/Caban - Route du Quai Minéralier 13270 FOS-SUR-MER;13039;13 ;93;True;True;True;False;False
182;0006400998;850758;6259734;2154;SOLAMAT MEREX;13;Route du Quai Minéralier;13039;13270;Fos-sur-Mer;38;"Collecte, traitement et élimination des déchets ; récupération";48525469200026;A;Autorisation;1;Seveso seuil haut;1;2025-11-26;2025-05-06;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006400998;1434|2718|2770|2771|2790|3510|3520|3532|3550|2716|;SOLAMAT-MEREX;48525469200026;Route du Quai Minéralier 13270 FOS-SUR-MER;13039;13 ;93;False;False;False;False;False
183;0006401007;876187;6269743;2154;COMPAGNIE PETROCHIMIQUE DE BERRE SAS;13;Usine chimique de Berre - Chemin départemental 54 - BP 14;13014;13130;Berre-l'Étang;20;Industrie chimique;40307130100044;A;Autorisation;1;Seveso seuil haut;1;2025-12-02;2025-08-22;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006401007;1414|1434|1630|2660|3410|4310|4420|4510|4610|4718|4734|2662|2915|2921|2560|4310;COMPAGNIE PETROCHIMIQUE DE BERRE;40307130100044;usine chimique de Berre, Chemin departemental 54 - BP 14 13131 BERRE-L'ETANG;13014;13 ;93;True;False;True;False;False
184;0006401008;876827;6269574;2154;Basell Polyoléfines France SAS;13;Chemin départemental 54 - BP 14;13014;13131;Berre-l'Étang;20;Industrie chimique;39440012100072;A;Autorisation;1;Seveso seuil haut;1;2025-11-28;2025-08-22;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006401008;1630|2660|2910|3110|3410|4310|4421|4718|2662|2910|2915|2921|1185|1185|1414|1530|2515|2925|4610;BASELL POLYOLEFINES FRANCE;39440012100072;Chemin départemental 54, BP 14 13131 BERRE-L'ETANG;13014;13 ;93;True;True;True;False;False
185;0006401013;878682;6268832;2154;SOLAMAT MEREX;13;Montée des Pins - BP 57;13081;13655;Rognac;38;"Collecte, traitement et élimination des déchets ; récupération";48525469200018;A;Autorisation;1;Seveso seuil haut;1;2025-11-23;2025-06-25;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006401013;2718|2770|2771|2790|2791|3510|3520|2716|1435;SOLAMAT-MEREX;48525469200018;Montée des Pins, BP 57 13655 ROGNAC;13081;13 ;93;False;False;False;False;False
186;0006401029;856037;6262975;2154;RHONE ENERGIES FOS-SUR-MER SAS;13;ROUTE DU GUIGONNET;13039;13270;Fos-sur-Mer;19;Cokéfaction et raffinage;98515414500025;A;Autorisation;1;Seveso seuil haut;1;2025-11-30;2025-10-16;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006401029;1414|1434|3110|3120|2921|1185|2915;RHONE ENERGIES FOS-SUR-MER SAS;98515414500025;Route du Guigonnet - BP 49 13270 FOS-SUR-MER;13039;13 ;93;True;True;True;True;False
187;0006401052;854529;6261190;2154;ARCELORMITTAL FOS SUR MER;13;Usine de Fos;13039;13776;Fos-sur-Mer;24;Métallurgie;42117403800032;A;Autorisation;1;Seveso seuil haut;1;2025-11-30;2025-10-08;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006401052;1434|1630|2541|2545|2760|2790|2792|3110|3130|3210|3220|3230|3260|3540|4310|4510|4620|2515|2517|2560|2565|2713|2921|2516|2517|2575|2930|4725;ARCELORMITTAL MEDITERRANEE;42117403800032;Usine de Fos 13776 FOS-SUR-MER;13039;13 ;93;True;True;True;True;False
188;0006401056;870579;6257423;2154;TOTALENERGIES RAFFINAGE FRANCE;13;Raffinerie de Provence - La Mède BP 90020;13026;13161;Châteauneuf-les-Martigues;19;Cokéfaction et raffinage;52922174900045;A;Autorisation;1;Seveso seuil haut;1;2025-11-26;2025-09-22;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006401056;1434|2750|2752|3110|3120|4130|4310|4330|4510|4511|4717|4718|4734|4735|2240|2716|2910|2921|4331|1630|2925|4120|4150;TOTALENERGIES RAFFINAGE FRANCE;52922174900045;Raffinerie de Provence, La Mède BP 90020 13161 CHATEAUNEUF-LES-MARTIGUES;13026;13 ;93;True;True;True;False;False
189;0006402211;862997;6256246;2154;Petroineos Manufacturing France SAS (PIMF);13;6,  Avenue de la Bienfaisance - BP 6 - Lavéra;13056;13117;Martigues;19;Cokéfaction et raffinage;39286024300055;A;Autorisation;1;Seveso seuil haut;1;2025-11-26;2025-03-14;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006402211;1414|1416|1434|1523|1630|2750|2792|2910|3120|4120|4310|4718|4720|4734|2910|2915|2921|1185|1414|1416|1434|1630|2910|2915|2920|4310;PETROINEOS MANUFACTURING FRANCE SAS;39286024300055;BP 15 13117 MARTIGUES;13056;13 ;93;True;True;True;True;False
190;0006402706;849036;6323495;2154;EURENCO Sorgues;84;1928 avenue d'Avignon;84129;84700;Sorgues;20;Industrie chimique;44920741400029;A;Autorisation;1;Seveso seuil haut;1;2025-11-26;2025-09-18;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006402706;3460|4210|4220|4441|4511|4749|2921|4331|1532|4440|4610|4718|4719|4735;EURENCO FRANCE SAS;44920741400029;1928 avenue d'Avignon 84700 SORGUES;84129;84 ;93;True;True;True;True;False
191;0006406274;878653;6268990;2154;SPUR ENVIRONNEMENT Rognac;13;Montée des Pins;13081;13340;Rognac;38;"Collecte, traitement et élimination des déchets ; récupération";41757344100025;A;Autorisation;1;Seveso seuil haut;1;2025-11-28;2025-07-17;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006406274;2718|2760|2790|2792|3510|3550||2713|2714|2716|2795;SPUR ENVIRONNEMENT;41757344100025;Montée des Pins 13655 ROGNAC;13081;13 ;93;False;False;False;False;False
192;0006407878;940083;6333881;2154;META REGENERATION;04;Avenue du Jas - Quartier de la gare SNCF;04049;04160;Château-Arnoux-Saint-Auban;38;"Collecte, traitement et élimination des déchets ; récupération";82208385300017;A;Autorisation;1;Seveso seuil haut;1;2025-11-30;2025-09-30;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006407878;2718|2770|2790|3510|3550||1450|2915|4120;META REGENERATION;82208385300017;Avenue du Jas, Quartier de la gare SNCF 04160 CHATEAU-ARNOUX-SAINT-AUBAN;04049;04 ;93;False;False;False;False;False
193;0006410379;862822;6256011;2154;INEOS DERIVATIVES LAVERA LPG (IDL - LPG);13;6,  Avenue de la Bienfaisance;13056;13117;Martigues;20;Industrie chimique;80295087300017;A;Autorisation;1;Seveso seuil haut;1;2025-11-28;2025-11-04;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006410379;1434|1630|3410|4510|4720|4734|2915|2921|1414|4510;INEOS DERIVATIVES LAVERA SAS;80295087300017;Avenue de la Bienfaisance  BP 6   LAVERA 13117 MARTIGUES;13056;13 ;93;True;False;True;False;False
